Price,Date,Close,High,Low,Open,Volume
844,13-05-2013,13.9940424,14.09128795,13.89433653,13.89464387,316948800
845,14-05-2013,13.65922642,14.00820024,13.60660255,13.96665599,447118000
846,15-05-2013,13.19730663,13.57120801,12.997586,13.51458473,741613600
847,16-05-2013,13.37364388,13.4742742,12.89111237,13.02467009,603204000
848,17-05-2013,13.33302212,13.54320693,13.26378171,13.51120235,427904400
849,20-05-2013,13.63060093,13.71892145,13.23577378,13.29147424,451578400
850,21-05-2013,13.52997398,13.70907703,13.36194973,13.48350583,456022000
851,22-05-2013,13.58198357,13.79740047,13.48566166,13.66507288,443038400
852,23-05-2013,13.60629368,13.73000441,13.41088059,13.4158045,353021200
853,24-05-2013,13.69892025,13.71461479,13.55151447,13.56659352,276166800
854,28-05-2013,13.58475208,13.88233382,13.5665964,13.84509881,386145200
855,29-05-2013,13.69276428,13.77123782,13.52196995,13.54043461,330576400
856,30-05-2013,13.89679527,13.98665494,13.67922463,13.71430665,353519600
857,31-05-2013,13.83986473,14.06666688,13.8327862,13.92510618,384302800
858,03-06-2013,13.87033176,13.92080018,13.61675625,13.8706391,372352400
859,04-06-2013,13.82694054,13.98450231,13.76785528,13.94726567,292728800
860,05-06-2013,13.6976881,13.87032889,13.65460474,13.71430547,290589600
861,06-06-2013,13.49304485,13.75585268,13.35733334,13.70876904,416934000
862,07-06-2013,13.59613895,13.64014515,13.31794388,13.43273044,404535600
863,10-06-2013,13.50627613,13.81985967,13.44195965,13.68599464,450153200
864,11-06-2013,13.46657944,13.62537218,13.33486818,13.40934147,286112400
865,12-06-2013,13.30009842,13.57890904,13.27886447,13.52505502,265227200
866,13-06-2013,13.41611004,13.45242304,13.19423179,13.30963382,285832400
867,14-06-2013,13.23423958,13.42626789,13.18653963,13.39887907,271866000
868,17-06-2013,13.29424286,13.40810573,13.24377446,13.27701001,259414400
869,18-06-2013,13.28717041,13.38349232,13.23916395,13.28070819,195025600
870,19-06-2013,13.01728153,13.28378142,13.01728153,13.27578007,310940000
871,20-06-2013,12.82771397,13.10898473,12.77632193,12.90341738,357310800
872,21-06-2013,12.72493267,12.92496232,12.55875489,12.87849335,481118400
873,24-06-2013,12.38765335,12.57598872,12.24947906,12.53721377,480746000
874,25-06-2013,12.39042473,12.54921667,12.27348437,12.48490017,314162800
875,26-06-2013,12.25009346,12.45689263,12.17592834,12.42950381,367724000
876,27-06-2013,12.11807728,12.35226535,12.11069224,12.28641053,337246000
877,28-06-2013,12.20270443,12.3177975,11.96697725,12.04360434,578516400
878,01-07-2013,12.59322071,12.68708147,12.34703108,12.39226907,391053600
879,02-07-2013,12.87849331,12.97512336,12.6009154,12.61599446,469865200
880,03-07-2013,12.94958591,13.01667336,12.84649443,12.95143238,240928800
881,05-07-2013,12.84556389,13.02620603,12.7818629,12.93696268,274024800
882,08-07-2013,12.77263355,12.9557377,12.63722935,12.92834969,298138400
883,09-07-2013,12.99728107,13.03267043,12.62891984,12.72801102,352584400
884,10-07-2013,12.9474287,13.07267858,12.87111058,12.91265483,281405600
885,11-07-2013,13.14930058,13.17884402,12.96096606,13.01574288,326292400
886,12-07-2013,13.12530136,13.22623902,13.0299031,13.16038339,279563200
887,15-07-2013,13.15392017,13.27763091,13.07267815,13.07914119,241917200
888,16-07-2013,13.23885822,13.25455195,13.0532921,13.12560996,216538000
889,17-07-2013,13.24224186,13.30102061,13.17792535,13.22347069,198990400
890,18-07-2013,13.28686047,13.38256604,13.25147111,13.33671339,218878800
891,19-07-2013,13.07729149,13.35517753,13.05882684,13.32809686,268721600
892,22-07-2013,13.1191473,13.22500888,13.0932976,13.2160847,207796400
893,23-07-2013,12.89388084,13.13914683,12.88526401,13.10960421,369395600
894,24-07-2013,13.55613232,13.68168869,13.39457028,13.50750954,591936800
895,25-07-2013,13.49427795,13.58352215,13.4114968,13.56198088,229493600
896,26-07-2013,13.57090569,13.572444,13.36626025,13.39580288,200152400
897,29-07-2013,13.78016376,13.84786585,13.54659124,13.56505507,248057600
898,30-07-2013,13.95034218,14.06820534,13.82447685,13.84694176,309422400
899,31-07-2013,13.92602825,14.07404951,13.83063002,14.0017325,322957600
900,01-08-2013,14.0537405,14.05743343,13.94849445,14.02512234,206250800
901,02-08-2013,14.23407555,14.24361603,14.05312687,14.09467111,274783600
902,05-08-2013,14.44672489,14.48426887,14.22207731,14.3002419,318855600
903,06-08-2013,14.31747341,14.52181066,14.22268983,14.40271651,334857600
904,07-08-2013,14.30916214,14.37132565,14.2103783,14.27284915,298858000
905,08-08-2013,14.28066921,14.37638801,14.1858785,14.36895338,255777200
906,09-08-2013,14.07745552,14.26362728,14.05267508,14.20724885,266865200
907,12-08-2013,14.47736931,14.51732837,14.14498648,14.15211175,364434000
908,13-08-2013,15.16537285,15.32304527,14.49874745,14.5882724,881941200
909,14-08-2013,15.4419899,15.62010666,15.28400818,15.4227846,756372400
910,15-08-2013,15.42371655,15.56280402,15.1501903,15.37756195,490294000
911,16-08-2013,15.56063652,15.57953246,15.45314704,15.49310612,362306000
912,19-08-2013,15.72821903,15.91407981,15.6123652,15.62289676,510518400
913,20-08-2013,15.52159977,15.81588135,15.51385578,15.78924143,358688400
914,21-08-2013,15.56156445,15.70994272,15.5256304,15.59966568,335879600
915,22-08-2013,15.58014679,15.66161669,15.43269662,15.64272076,244207600
916,23-08-2013,15.52004814,15.59222391,15.46831677,15.5897457,222731600
917,26-08-2013,15.58045769,15.80442133,15.50394421,15.5116882,330965600
918,27-08-2013,15.13500977,15.56621,15.06407308,15.42650217,424188800
919,28-08-2013,15.20656681,15.35835468,15.05478059,15.05478059,307608000
920,29-08-2013,15.23134899,15.38003827,15.21369216,15.22980052,239657600
921,30-08-2013,15.09256935,15.27006572,15.07026547,15.24063822,272297200
922,03-09-2013,15.13469505,15.50703685,15.09659383,15.27471055,331928800
923,04-09-2013,15.44787598,15.55784529,15.37322197,15.47482692,345032800
924,05-09-2013,15.34193707,15.50952396,15.29144477,15.49620316,236367600
925,06-09-2013,15.43331814,15.46925053,15.1771394,15.44013404,359525600
926,09-09-2013,15.67957497,15.73378453,15.59624728,15.64333158,340687200
927,10-09-2013,15.32242393,15.71923868,15.16320306,15.68051706,743195600
928,11-09-2013,14.48820972,14.67345007,14.39837547,14.46652457,898696400
929,12-09-2013,14.64247608,14.72642253,14.4355489,14.51268275,404051200
930,13-09-2013,14.40116787,14.61583743,14.394974,14.53870522,298835600
931,16-09-2013,13.94332504,14.29924916,13.85349244,14.28035488,543706800
932,17-09-2013,14.10441017,14.24039906,13.86217092,13.87641981,399380800
933,18-09-2013,14.39435005,14.44608143,14.26982251,14.34788445,456862000
934,19-09-2013,14.63039494,14.73974387,14.53591526,14.5808324,404541200
935,20-09-2013,14.47891903,14.82400064,14.435241,14.80696419,699302800
936,23-09-2013,15.19851398,15.39273914,14.94945885,15.36764768,762106800
937,24-09-2013,15.15081024,15.34813234,15.11116053,15.32985678,364344400
938,25-09-2013,14.9163084,15.16753063,14.91321147,15.15390214,316957200
939,26-09-2013,15.06159115,15.13407629,14.98972474,15.0547769,237221600
940,27-09-2013,14.95410442,15.0135798,14.89122109,14.98601013,228040400
941,30-09-2013,14.76824379,14.92033936,14.69575698,14.78373177,260156400
942,01-10-2013,15.11549568,15.15204845,14.81873583,14.82090468,353883600
943,02-10-2013,15.16505814,15.23444636,14.98508352,15.0433198,289184000
944,03-10-2013,14.97454929,15.25148344,14.89184194,15.19448462,322753200
945,04-10-2013,14.96277905,15.01141184,14.82555107,14.98848923,258868400
946,07-10-2013,15.1089859,15.26077207,15.03464128,15.07212378,312292400
947,08-10-2013,14.89803505,15.19851049,14.885644,15.17682533,290917200
948,09-10-2013,15.07305145,15.11022293,14.81563369,15.01264635,301725200
949,10-10-2013,15.16753864,15.25241486,15.08699846,15.21958106,278602800
950,11-10-2013,15.26573849,15.29764421,15.02876496,15.08545279,267738800
951,14-10-2013,15.36577988,15.41348456,15.15854506,15.17341431,261898000
952,15-10-2013,15.44756699,15.55041104,15.34968101,15.41132358,320073600
953,16-10-2013,15.5228405,15.56682789,15.46460423,15.51292766,251101200
954,17-10-2013,15.62785244,15.63652617,15.47854443,15.48783689,253593200
955,18-10-2013,15.76384258,15.77530389,15.66533622,15.67400995,290542000
956,21-10-2013,16.1501255,16.24119724,15.84531229,15.85305629,398106800
957,22-10-2013,16.10396767,16.36974987,15.7372009,16.30655718,534063600
958,23-10-2013,16.26164246,16.28363698,16.07701911,16.07701911,313723200
959,24-10-2013,16.47692871,16.49427618,16.18388788,16.26287791,384764800
960,25-10-2013,16.29261398,16.51781504,16.26628342,16.45864903,337792000
961,28-10-2013,16.41405487,16.44874982,16.20743858,16.38803366,550440800
962,29-10-2013,16.00514793,16.70429745,15.93885831,16.61198663,635807200
963,30-10-2013,16.25978088,16.34093976,16.01568221,16.095913,354163600
964,31-10-2013,16.19163132,16.34001123,16.14733456,16.26287902,275696400
965,01-11-2013,16.10892677,16.25668633,15.97913341,16.23252461,274890000
966,04-11-2013,16.31709099,16.31925984,16.07113443,16.14207112,244627600
967,05-11-2013,16.2768116,16.38337292,16.20091853,16.24986232,265213200
968,06-11-2013,16.23070526,16.35346718,16.14595585,16.33134425,223375600
969,07-11-2013,15.96804142,16.30142964,15.96461524,16.18895128,262620400
970,08-11-2013,16.21948433,16.23724424,15.9711567,16.03316081,279316800
971,11-11-2013,16.17244148,16.25407422,16.02786944,16.20172963,227452400
972,12-11-2013,16.20235062,16.32417736,16.10856568,16.12944061,204276800
973,13-11-2013,16.22167015,16.27214606,16.10731977,16.13972459,197220800
974,14-11-2013,16.45628548,16.49118131,16.2603024,16.28959053,282419200
975,15-11-2013,16.35751915,16.48526478,16.34194074,16.40705989,317920400
976,18-11-2013,16.15935135,16.42606294,16.14595445,16.35751595,244944000
977,19-11-2013,16.18802071,16.3073548,16.13879113,16.17181829,208938800
978,20-11-2013,16.04624939,16.21512585,16.02537446,16.17804685,193916800
979,21-11-2013,16.23755836,16.23973987,16.00481076,16.12725984,262026800
980,22-11-2013,16.19581032,16.26934268,16.15624029,16.18708594,223725600
981,25-11-2013,16.31856728,16.38493275,16.23319554,16.23381788,229311600
982,26-11-2013,16.61955452,16.70492793,16.32667309,16.33041044,401382800
983,27-11-2013,17.01089668,17.01214302,16.61955444,16.71022438,363448400
984,29-11-2013,17.32590675,17.39632245,17.06854344,17.12057687,318127600
985,02-12-2013,17.17509842,17.58326373,17.16232386,17.38603594,472544800
986,03-12-2013,17.64525986,17.6471302,17.37605734,17.39537476,450968000
987,04-12-2013,17.60414314,17.7346943,17.47390316,17.61972155,377809600
988,05-12-2013,17.69449806,17.9200805,17.648074,17.84249795,447580000
989,06-12-2013,17.44897461,17.65866747,17.43495537,17.62875532,344352400
990,09-12-2013,17.64869308,17.74683938,17.47639044,17.47639044,320493600
991,10-12-2013,17.62127495,17.69387379,17.48573847,17.55989482,278269600
992,11-12-2013,17.49072647,17.79015411,17.43869471,17.666457,359718800
993,12-12-2013,17.46517181,17.61472917,17.44928224,17.51502538,262290000
994,13-12-2013,17.27479935,17.53808308,17.25112057,17.53714791,332822000
995,16-12-2013,17.3704567,17.53060881,17.29287581,17.29318698,282592800
996,17-12-2013,17.29224205,17.43089348,17.24207733,17.31779116,229902400
997,18-12-2013,17.16076279,17.18195055,16.78780452,17.12742446,565863200
998,19-12-2013,16.96416092,17.13677477,16.94141564,17.12119636,320308800
999,20-12-2013,17.1062355,17.18693471,16.97537323,16.99437948,436413600
1000,23-12-2013,17.76273918,17.78236778,17.53435283,17.69761835,501306400
1001,24-12-2013,17.68733025,17.8185037,17.63623034,17.75649957,167554800
1002,26-12-2013,17.56987,17.7443542,17.55366758,17.70073232,204008000
1003,27-12-2013,17.45115471,17.58575603,17.43277245,17.56737377,225884400
1004,30-12-2013,17.27760887,17.45115791,17.20906186,17.36921399,253629600
1005,31-12-2013,17.48012733,17.48822771,17.261399,17.26669719,223084400
1006,02-01-2014,17.2342968,17.35581239,17.19971213,17.31374968,234684800
1007,03-01-2014,16.85573006,17.25205596,16.83859248,17.2258845,392467600
1008,06-01-2014,16.94764519,17.03706712,16.62578514,16.74574321,412610800
1009,07-01-2014,16.8264389,17.01089209,16.7603846,16.95979385,317209200
1010,08-01-2014,16.93300056,16.99843088,16.78437836,16.78811571,258529600
1011,09-01-2014,16.71676636,17.03893758,16.68031135,17.03706724,279148800
1012,10-01-2014,16.60521698,16.85011676,16.54819822,16.81989346,304976000
1013,13-01-2014,16.69215584,16.9030934,16.50988242,16.51081759,378492800
1014,14-01-2014,17.02429008,17.03488313,16.75228201,16.76973075,332561600
1015,15-01-2014,17.3660965,17.45458494,17.18849728,17.24645124,391638800
1016,16-01-2014,17.26918983,17.3502002,17.18911297,17.28944243,229278000
1017,17-01-2014,16.84607124,17.20126963,16.82207963,17.18288737,426739600
1018,21-01-2014,17.10779762,17.13895444,16.83828215,16.85604207,328526800
1019,22-01-2014,17.18382263,17.36391284,17.06853874,17.16512754,379985200
1020,23-01-2014,17.32932663,17.33929734,16.97506345,17.13490271,403239200
1021,24-01-2014,17.01432228,17.31187786,16.97319309,17.26140196,429354800
1022,27-01-2014,17.15234947,17.28632844,17.00435127,17.13895257,554878800
1023,28-01-2014,15.78141594,16.04625563,15.64338507,15.85183164,1065523200
1024,29-01-2014,15.60225105,15.80851602,15.53588557,15.70195652,502810000
1025,30-01-2014,15.57203293,15.78141465,15.47606811,15.6580287,678501600
1026,31-01-2014,15.5975771,15.62655406,15.37791522,15.4287023,464797200
1027,03-02-2014,15.62655449,15.81973374,15.55707399,15.66020565,401464000
1028,04-02-2014,15.85275745,15.87363405,15.66487641,15.76115403,376681200
1029,05-02-2014,15.97116184,16.05497609,15.77362121,15.78328076,328344800
1030,06-02-2014,16.06425095,16.0952829,15.91693202,15.98745782,257765200
1031,07-02-2014,16.28899002,16.39085914,16.21689906,16.34227566,370280400
1032,10-02-2014,16.58081055,16.67484386,16.23633698,16.25702384,345559200
1033,11-02-2014,16.79927826,16.85538286,16.59679213,16.63158548,282256800
1034,12-02-2014,16.79802704,16.91212116,16.71402579,16.83031281,308100800
1035,13-02-2014,17.06476021,17.07792426,16.7441073,16.75852515,307398000
1036,14-02-2014,17.05097198,17.11334894,16.96383709,17.00332927,272924400
1037,18-02-2014,17.11366272,17.27665167,17.10175078,17.11397575,260251600
1038,19-02-2014,16.84347725,17.14187495,16.74881786,17.07479749,313768000
1039,20-02-2014,16.64851379,16.83187826,16.58112331,16.70618691,305858000
1040,21-02-2014,16.46357918,16.75570779,16.44320535,16.69991455,278784800
1041,24-02-2014,16.53566551,16.6099527,16.3748712,16.39775261,288909600
1042,25-02-2014,16.36359406,16.59898869,16.3303692,16.5930344,231952000
1043,26-02-2014,16.21595955,16.45574328,16.16110707,16.412175,276217200
1044,27-02-2014,16.53943443,16.57422612,16.17521315,16.20937877,301882000
1045,28-02-2014,16.49460793,16.69865917,16.36546826,16.58362433,371968800
1046,03-03-2014,16.54225731,16.63284226,16.3871025,16.40622253,238781200
1047,04-03-2014,16.65132713,16.69521011,16.54256297,16.64380601,259140000
1048,05-03-2014,16.68643761,16.76134921,16.58519454,16.64130249,200062800
1049,06-03-2014,16.63597107,16.75163198,16.55290894,16.69991317,185488800
1050,07-03-2014,16.62626076,16.67453122,16.48865915,16.64663459,220729600
1051,10-03-2014,16.64130402,16.71684336,16.56043477,16.56106251,178584000
1052,11-03-2014,16.80335045,16.88641258,16.69364549,16.78329133,279224400
1053,12-03-2014,16.81965256,16.84284702,16.67515589,16.75383058,199326400
1054,13-03-2014,16.63283539,16.91524658,16.58613178,16.84566323,257742800
1055,14-03-2014,16.44602585,16.64035975,16.39305324,16.57453611,237199200
1056,17-03-2014,16.51027679,16.61151815,16.48238018,16.54036797,199544800
1057,18-03-2014,16.65635109,16.67421732,16.46201711,16.48395778,209647200
1058,19-03-2014,16.65195847,16.80805233,16.58111963,16.68330346,224756000
1059,20-03-2014,16.57172012,16.69615766,16.52940563,16.60901941,208398400
1060,21-03-2014,16.70242119,16.73000478,16.49743082,16.67295774,374046400
1061,24-03-2014,16.90052032,16.94158101,16.7710676,16.8763851,355700800
1062,25-03-2014,17.08231544,17.10613764,16.91305584,16.97292519,282293200
1063,26-03-2014,16.91901016,17.20800509,16.89017445,17.1302712,299768000
1064,27-03-2014,16.84630775,16.97293995,16.77296292,16.92654933,222031600
1065,28-03-2014,16.82748413,16.89268003,16.74567581,16.87324698,200564000
1066,31-03-2014,16.82372284,16.951294,16.79833215,16.90176976,168669200
1067,01-04-2014,16.97762489,16.98452163,16.82466469,16.85569498,200760000
1068,02-04-2014,17.00583839,17.03498882,16.93406044,17.00051016,180420800
1069,03-04-2014,16.88798714,17.00427416,16.85194164,16.96948247,162344000
1070,04-04-2014,16.66950989,16.92590604,16.63064377,16.91995175,275251200
1071,07-04-2014,16.40778923,16.64067795,16.35826665,16.55040604,289850400
1072,08-04-2014,16.40684128,16.49084415,16.25826858,16.46169374,243888400
1073,09-04-2014,16.62248993,16.62781816,16.36233245,16.3817655,206169600
1074,10-04-2014,16.40810585,16.68268136,16.39838848,16.63378316,239652000
1075,11-04-2014,16.28679466,16.387723,16.20937381,16.26767297,271717600
1076,14-04-2014,16.35167885,16.36672277,16.21156969,16.35857391,205674000
1077,15-04-2014,16.23508453,16.35043079,16.02727179,16.30749023,266490000
1078,16-04-2014,16.26799202,16.33318793,16.11534484,16.23790083,214765600
1079,17-04-2014,16.45385742,16.54224943,16.27394141,16.2990174,284334400
1080,21-04-2014,16.64914513,16.67954769,16.42315142,16.46640669,182548800
1081,22-04-2014,16.66575241,16.66982684,16.50276179,16.55949414,202563200
1082,23-04-2014,16.4479084,16.64788527,16.43850407,16.58300239,394940000
1083,24-04-2014,17.79633904,17.86623711,17.57567531,17.81013083,759911600
1084,25-04-2014,17.92704964,17.92861479,17.6769224,17.69478696,390275200
1085,28-04-2014,18.62132645,18.67335831,17.94616934,17.95400684,669485600
1086,29-04-2014,18.56615639,18.68056353,18.47776601,18.61035241,337377600
1087,30-04-2014,18.49594498,18.78870138,18.48685535,18.57587346,456640800
1088,01-05-2014,18.53951263,18.64357466,18.37902962,18.55581036,244048000
1089,02-05-2014,18.57398605,18.62476577,18.48402887,18.56646493,191514400
1090,05-05-2014,18.83665276,18.83790823,18.49312005,18.49750918,287067200
1091,06-05-2014,18.63135147,18.94479303,18.63135147,18.86298469,374564400
1092,07-05-2014,18.56615639,18.72162422,18.42197275,18.6576821,282864400
1093,08-05-2014,18.53306007,18.73541469,18.48294443,18.54125445,230297200
1094,09-05-2014,18.45583916,18.47821714,18.29162171,18.42431909,291597600
1095,12-05-2014,18.685606,18.71176638,18.51445506,18.51729313,213208800
1096,13-05-2014,18.71492195,18.73950676,18.61847477,18.65944833,159737200
1097,14-05-2014,18.71839142,18.82965514,18.65125579,18.67300421,166404000
1098,15-05-2014,18.55922127,18.8044415,18.53463646,18.7445559,230846000
1099,16-05-2014,18.83312416,18.83375372,18.45142416,18.55323102,276256400
1100,19-05-2014,19.05627823,19.14264067,18.82744679,18.84383722,317755200
1101,20-05-2014,19.06006241,19.11332921,18.93461508,19.0537584,234836000
1102,21-05-2014,19.11049461,19.12278618,18.97653812,19.03232653,196859600
1103,22-05-2014,19.14075279,19.22207373,19.04083796,19.11963561,200760000
1104,23-05-2014,19.35697556,19.3758876,19.11553773,19.14012255,232209600
1105,27-05-2014,19.71945,19.72669835,19.40425604,19.41213564,348866000
1106,28-05-2014,19.66838074,19.85182326,19.6611307,19.73173395,315481600
1107,29-05-2014,20.02676201,20.07372649,19.78689976,19.78942137,376474000
1108,30-05-2014,19.9517498,20.30382018,19.82252003,20.10871556,564020800
1109,02-06-2014,19.81463242,20.00942218,19.62078868,19.98200099,369350800
1110,03-06-2014,20.09484291,20.13266699,19.80202865,19.80864744,292709200
1111,04-06-2014,20.3243103,20.42107568,20.04977675,20.09169803,335482000
1112,05-06-2014,20.40404892,20.46771862,20.254648,20.3678021,303805600
1113,06-06-2014,20.34793663,20.52728365,20.31326709,20.48441637,349938400
1114,09-06-2014,20.6735363,20.71325074,20.24329794,20.4529009,301660000
1115,10-06-2014,20.79488754,20.97139655,20.6448554,20.90079328,251108000
1116,11-06-2014,20.70883942,20.90741162,20.62279174,20.76841024,182724000
1117,12-06-2014,20.36244202,20.76620522,20.27639434,20.74855398,218996000
1118,13-06-2014,20.13959694,20.39553478,20.05134245,20.34258108,218100000
1119,16-06-2014,20.34258652,20.46393668,20.17710994,20.19034921,142244000
1120,17-06-2014,20.3161087,20.45290158,20.25433106,20.3668539,118904000
1121,18-06-2014,20.33816719,20.36243721,20.15503944,20.35802356,134056000
1122,19-06-2014,20.26757431,20.36465446,20.15284292,20.36244763,142112000
1123,20-06-2014,20.05796432,20.41980623,20.0557575,20.26536045,403592000
1124,23-06-2014,20.04031754,20.21461974,19.98957064,20.14842843,174776000
1125,24-06-2014,19.91896629,20.24109382,19.89910991,20.02266521,156144000
1126,25-06-2014,19.93661118,20.01162639,19.77996027,19.90351554,147476000
1127,26-06-2014,20.05575752,20.08885317,19.81305893,19.93882103,130516000
1128,27-06-2014,20.2940464,20.29845837,20.02707607,20.03810851,256116000
1129,30-06-2014,20.50364304,20.68015199,20.31830847,20.32051529,197929200
1130,01-07-2014,20.63382339,20.75517355,20.54777572,20.63382339,152892000
1131,02-07-2014,20.62500381,20.7529711,20.53895444,20.71105151,113860000
1132,03-07-2014,20.74634743,20.76179184,20.56321963,20.66691854,91567200
1133,07-07-2014,21.17437935,21.17879132,20.76179055,20.77061617,225872000
1134,08-07-2014,21.03758812,21.35751051,20.72207938,21.24057231,260888000
1135,09-07-2014,21.04641151,21.1699668,20.90741181,21.05744396,145744000
1136,10-07-2014,20.96918297,21.08170746,20.63381631,20.68677,158744000
1137,11-07-2014,21.0089035,21.15672882,20.92947462,21.03979233,136072000
1138,14-07-2014,21.28028297,21.37736309,21.10377567,21.1501089,171240000
1139,15-07-2014,21.03096771,21.36853963,20.96698324,21.35750887,181911600
1140,16-07-2014,20.91182137,21.42369539,20.90299575,21.39501339,213585200
1141,17-07-2014,20.53894997,21.02214206,20.42422029,20.96698321,229192000
1142,18-07-2014,20.83460236,20.9029988,20.52350561,20.65588821,199952000
1143,21-07-2014,20.72649193,20.96036494,20.67795187,20.95815811,156316000
1144,22-07-2014,20.89858437,20.93609198,20.76620347,20.88975875,220788000
1145,23-07-2014,21.4435482,21.59578544,20.99786389,21.05302273,371672000
1146,24-07-2014,21.40825462,21.4722391,21.27366688,21.41046145,182916000
1147,25-07-2014,21.54946136,21.58696898,21.32220715,21.36854039,173876000
1148,28-07-2014,21.84731102,21.89585106,21.52297848,21.58254928,221272000
1149,29-07-2014,21.70611191,21.9399866,21.67742991,21.91571657,172572000
1150,30-07-2014,21.65536499,21.77671345,21.54945926,21.71934946,132040000
1151,31-07-2014,21.09274673,21.50092194,21.03317591,21.43693915,227372000
1152,01-08-2014,21.20968246,21.31779503,20.91844378,20.93830184,194044000
1153,04-08-2014,21.09053802,21.30896829,20.99787156,21.26263506,159832000
1154,05-08-2014,20.9868412,21.1103965,20.81915782,21.03979323,223732000
1155,06-08-2014,20.95153427,21.0662656,20.89637543,20.90520105,154232000
1156,07-08-2014,20.94932365,21.27526957,20.86506408,21.04910278,186844000
1157,08-08-2014,21.00697136,21.02471039,20.68324158,20.90054053,167460000
1158,11-08-2014,21.28413582,21.30409265,21.0291427,21.1244879,146340000
1159,12-08-2014,21.27970314,21.48147917,21.19987917,21.29522437,135180000
1160,13-08-2014,21.56130219,21.56130219,21.29522344,21.31961419,127664000
1161,14-08-2014,21.61895561,21.63447685,21.46374327,21.58126143,112464000
1162,15-08-2014,21.72538567,21.77194936,21.47704426,21.70764663,195804000
1163,18-08-2014,21.98702621,22.0335899,21.72538143,21.83846395,190288000
1164,19-08-2014,22.290802,22.32406227,22.02250547,22.04246231,277596000
1165,20-08-2014,22.29967117,22.4149715,22.16219621,22.27084651,210796000
1166,21-08-2014,22.30188751,22.38171146,22.19767282,22.29966971,133912000
1167,22-08-2014,22.46596909,22.49922935,22.21541161,22.23758455,176736000
1168,25-08-2014,22.51475525,22.65444634,22.45710423,22.57018847,161080000
1169,26-08-2014,22.37062645,22.50588362,22.36397473,22.48814459,132608000
1170,27-08-2014,22.64557266,22.74313565,22.32849466,22.39944909,209476000
1171,28-08-2014,22.6721859,22.78970405,22.51918968,22.52584139,273840000
1172,29-08-2014,22.72761917,22.81631266,22.66109863,22.80744314,178380000
1173,02-09-2014,22.90500641,23.00256772,22.77640094,22.8517893,214256000
1174,03-09-2014,21.93824959,22.88283035,21.85842562,22.8606574,501684000
1175,04-09-2014,21.75642967,22.193242,21.68325742,21.91829372,342872000
1176,05-09-2014,21.94489861,22.03802599,21.79855412,21.90720443,233828000
1177,08-09-2014,21.80964851,22.0202941,21.74091186,22.01807798,185426800
1178,09-09-2014,21.72759819,22.8562191,21.31739282,21.96928784,759385200
1179,10-09-2014,22.39501572,22.41940646,21.67660182,21.73203503,403478400
1180,11-09-2014,22.49036407,22.49258188,22.08902814,22.2641973,249412400
1181,12-09-2014,22.54136467,22.65888282,22.4127592,22.44158386,250504400
1182,15-09-2014,22.53470612,22.84956801,22.49257803,22.79635091,245266000
1183,16-09-2014,22.36397934,22.45267283,21.92716528,22.12894302,267632400
1184,17-09-2014,22.52362061,22.5724021,22.30410389,22.45488228,243706000
1185,18-09-2014,22.57019043,22.6943603,22.51919112,22.6012329,149197600
1186,19-09-2014,22.38614845,22.69435698,22.28415154,22.68105355,283609600
1187,22-09-2014,22.40831757,22.64778941,22.30188676,22.57240107,211153600
1188,23-09-2014,22.75866508,22.82518563,22.29302633,22.30632976,253608800
1189,24-09-2014,22.56131744,22.80522324,22.4393637,22.65222872,240687200
1190,25-09-2014,21.7009964,22.33071693,21.66773613,22.28637104,400368000
1191,26-09-2014,22.33958435,22.33958435,21.8185125,21.84733716,249482000
1192,29-09-2014,22.19767761,22.27084986,21.86951222,21.87394783,199065200
1193,30-09-2014,22.33958435,22.5147535,22.29080285,22.35288778,221056400
1194,01-10-2014,21.9914608,22.32627783,21.8850283,22.30410319,205965200
1195,02-10-2014,22.15111923,22.2220737,21.73869586,22.01142641,191031200
1196,03-10-2014,22.0890255,22.21984706,21.96042005,22.04911352,173878400
1197,06-10-2014,22.0890255,22.31741005,22.04467792,22.16219605,148204800
1198,07-10-2014,21.89612389,22.19989857,21.89168997,22.04690233,168376800
1199,08-10-2014,22.35066986,22.4194065,21.7985539,21.89833469,229618800
1200,09-10-2014,22.3994503,22.70100709,22.30854072,22.51475232,309506000
1201,10-10-2014,22.33515358,22.62340531,22.23980837,22.32628406,265326400
1202,13-10-2014,22.1311512,22.56796511,22.1311512,22.46818602,214333600
1203,14-10-2014,21.89612389,22.28859037,21.8562119,22.25976571,254754400
1204,15-10-2014,21.6278286,21.98481872,21.10453879,21.72317382,403734400
1205,16-10-2014,21.34400368,21.66773342,21.1555311,21.18657356,288618000
1206,17-10-2014,21.65664673,21.95155182,21.46595635,21.61895255,272718800
1207,20-10-2014,22.12007523,22.16442113,21.77860635,21.8007793,310069200
1208,21-10-2014,22.72096252,22.84291456,22.45488212,22.84291456,378495600
1209,22-10-2014,22.83627129,23.08461275,22.74979559,22.80301101,273052400
1210,23-10-2014,23.24425507,23.29303656,22.97817463,23.07795543,284298800
1211,24-10-2014,23.33072662,23.39059374,23.17773044,23.32185711,188215600
1212,27-10-2014,23.30633926,23.38838102,23.21542799,23.24868825,136750800
1213,28-10-2014,23.66776657,23.66776657,23.35955801,23.37064533,192243600
1214,29-10-2014,23.80080414,23.80745754,23.58350688,23.64780962,210751600
1215,30-10-2014,23.72098541,23.8030255,23.48151348,23.71654981,162619200
